id,source_files,source_lines,owner,claim_type,subtype,claim_text,expected_value,doc_says,code_says,vps_says,status,suggested_fix,notes
c-0564,docs/architecture/langfuse-traceability.md,122,owned,behavioral,streaming_error_metadata,"On streaming exception after partial text Hermes adds metadata finish_reason=error, partial_output=true, stream_attempt=<n>, error_class=<exception>","{'finish_reason': 'error', 'partial_output': True, 'error_class': '<exception class>'}",,,,UNVERIFIABLE,,
c-0565,docs/architecture/langfuse-traceability.md,130,owned,behavioral,streaming_interrupt_metadata,"If a stream is interrupted after partial text, Hermes records finish_reason=interrupted",{'finish_reason': 'interrupted'},,,,UNVERIFIABLE,,
c-0566,docs/architecture/langfuse-donna-confidence-gate.md,49,owned,concrete,pr_url,PR #5 lives at https://github.com/mdc159/studio54/pull/5,https://github.com/mdc159/studio54/pull/5,"Donna needs these references open before starting:

- PR: <https://github.com/mdc159/studio54/pull/5>
- Branch: `integration/langfuse-traceability`
- Traceability contract:",,,MATCH,,
c-0567,docs/architecture/langfuse-donna-confidence-gate.md,50,owned,concrete,branch_name,Branch under test is integration/langfuse-traceability,integration/langfuse-traceability,,feat/three-way-audit,,UNVERIFIABLE,,
c-0568,docs/architecture/langfuse-donna-confidence-gate.md,78,owned,concrete,path,Hermes module lives at modules/hermes-agent,modules/hermes-agent,,path exists: modules/hermes-agent,,MATCH,,
c-0569,docs/architecture/langfuse-donna-confidence-gate.md,79,owned,concrete,version_requirement,Required Node version is >= 20,>=20,,v20.20.0,,UNVERIFIABLE,,
c-0570,docs/architecture/langfuse-donna-confidence-gate.md,80,owned,concrete,version_requirement,Required pnpm version is 9.15.x,9.15.x,,10.33.2,,UNVERIFIABLE,,
c-0571,docs/architecture/langfuse-donna-confidence-gate.md,109,owned,concrete,pr_target,PR #5 targets the main branch,main,"
- branch is `integration/langfuse-traceability`
- PR #5 targets `main`
- PR is not draft
- PR is mergeable or any conflict is understood before continuing",,,MATCH,,
c-0572,docs/architecture/langfuse-donna-confidence-gate.md,165,owned,concrete,path,Hermes Langfuse probe module is at modules/hermes-agent/agent/langfuse_probe.py,modules/hermes-agent/agent/langfuse_probe.py,,path exists: modules/hermes-agent/agent/langfuse_probe.py,,MATCH,,
c-0573,docs/architecture/langfuse-donna-confidence-gate.md,165,owned,concrete,path,Hermes run agent entrypoint is at modules/hermes-agent/run_agent.py,modules/hermes-agent/run_agent.py,,path exists: modules/hermes-agent/run_agent.py,,MATCH,,
c-0574,docs/architecture/langfuse-donna-confidence-gate.md,166,owned,concrete,path,Langfuse probe test suite is at modules/hermes-agent/tests/agent/test_langfuse_probe.py,modules/hermes-agent/tests/agent/test_langfuse_probe.py,,path exists: modules/hermes-agent/tests/agent/test_langfuse_probe.py,,MATCH,,
c-0575,docs/architecture/langfuse-donna-confidence-gate.md,174,owned,behavioral,env_default,Raw content capture is disabled by default in the Langfuse probe,capture disabled by default,,,,UNVERIFIABLE,,
c-0576,docs/architecture/langfuse-donna-confidence-gate.md,173,owned,behavioral,failure_isolation,Langfuse network failures are swallowed and do not fail a Hermes run,Langfuse failures non-blocking,,,,UNVERIFIABLE,,
c-0577,docs/architecture/langfuse-donna-confidence-gate.md,174,owned,behavioral,trace_id_precedence,Trace ID precedence honors PAPERCLIP_RUN_ID,PAPERCLIP_RUN_ID,,,,UNVERIFIABLE,,
c-0578,docs/architecture/langfuse-donna-confidence-gate.md,207,owned,concrete,path,Paperclip module lives at modules/paperclip,modules/paperclip,,path exists: modules/paperclip,,MATCH,,
c-0579,docs/architecture/langfuse-donna-confidence-gate.md,213,owned,concrete,pnpm_script,"Paperclip exposes pnpm scripts: typecheck, build, test:run, test:e2e, test:e2e:multiuser-authenticated, test:release-smoke","['typecheck', 'build', 'test:run', 'test:e2e', 'test:e2e:multiuser-authenticated', 'test:release-smoke']",,"[
  ""build"",
  ""build:npm"",
  ""check:tokens"",
  ""db:backup"",
  ""db:generate"",
  ""db:migrate"",
  ""dev"",
  ""dev:list"",
  ""dev:once"",
  ""dev:server"",
  ""dev:stop"",
  ""dev:ui"",
  ""dev:watch"",
  ""docs:dev"",
  ""evals:smoke"",
  ""metrics:paperclip-commits"",
  ""paperclipai"",
  ""preflight:workspace-links"",
  ",,UNVERIFIABLE,,
c-0580,docs/architecture/langfuse-donna-confidence-gate.md,224,owned,concrete,adapter_name,Paperclip registers a Hermes adapter named hermes_local,hermes_local,,,,UNVERIFIABLE,,
c-0581,docs/architecture/langfuse-donna-confidence-gate.md,230,owned,behavioral,env_propagation,Paperclip injects PAPERCLIP_RUN_ID into local adapter runs,PAPERCLIP_RUN_ID injected,,,,UNVERIFIABLE,,
c-0582,docs/architecture/langfuse-donna-confidence-gate.md,231,owned,concrete,http_header,Paperclip mutating issue operations send X-Paperclip-Run-Id header,X-Paperclip-Run-Id,,,,UNVERIFIABLE,,
c-0583,docs/architecture/langfuse-donna-confidence-gate.md,246,owned,concrete,command,Repo provides a status command at ./bin/1215 status,./bin/1215 status,,,,UNVERIFIABLE,,
c-0584,docs/architecture/langfuse-donna-confidence-gate.md,247,owned,concrete,path,Substrate compose file is at stack/prototype-local/docker-compose.substrate.yml,stack/prototype-local/docker-compose.substrate.yml,,path exists: stack/prototype-local/docker-compose.substrate.yml,,MATCH,,
c-0585,docs/architecture/langfuse-donna-confidence-gate.md,249,owned,concrete,url,Langfuse public health endpoint is http://127.0.0.1:3000/api/public/health,http://127.0.0.1:3000/api/public/health,,,,UNVERIFIABLE,,
c-0586,docs/architecture/langfuse-donna-confidence-gate.md,250,owned,concrete,url,Paperclip API health endpoint is http://127.0.0.1:3100/api/health,http://127.0.0.1:3100/api/health,,,,UNVERIFIABLE,,
c-0587,docs/architecture/langfuse-donna-confidence-gate.md,251,owned,concrete,url,Optional service health endpoint is http://127.0.0.1:18000/health,http://127.0.0.1:18000/health,,,,UNVERIFIABLE,,
c-0588,docs/architecture/langfuse-donna-confidence-gate.md,252,owned,concrete,url,Optional service healthz endpoint is http://127.0.0.1:8090/healthz,http://127.0.0.1:8090/healthz,,,,UNVERIFIABLE,,
c-0589,docs/architecture/langfuse-donna-confidence-gate.md,277,owned,concrete,env_var,LANGFUSE_HOST environment variable controls Langfuse host,LANGFUSE_HOST,,"./modules/local-ai-packaged/docker-compose.yml:146:      - LANGFUSE_HOSTNAME=${LANGFUSE_HOSTNAME:-"":8007""}
./modules/honcho/src/config.py:640:    LANGFUSE_HOST: str | None = None
./modules/hermes-agent/agent/langfuse_probe.py:40:        os.getenv(""LANGFUSE_HOST"", """").strip()
./modules/hermes-agent/a",,MATCH,,
c-0590,docs/architecture/langfuse-donna-confidence-gate.md,278,owned,concrete,env_var,LANGFUSE_PUBLIC_KEY environment variable provides Langfuse public key,LANGFUSE_PUBLIC_KEY,,"./modules/honcho/src/telemetry/logging.py:55:    Conditionally apply the @observe decorator only when LANGFUSE_PUBLIC_KEY is present.
./modules/honcho/src/telemetry/logging.py:70:        if settings.LANGFUSE_PUBLIC_KEY:
./modules/honcho/src/config.py:641:    LANGFUSE_PUBLIC_KEY: str | None = None
./",,MATCH,,
c-0591,docs/architecture/langfuse-donna-confidence-gate.md,279,owned,concrete,env_var,LANGFUSE_SECRET_KEY environment variable provides Langfuse secret key,LANGFUSE_SECRET_KEY,,"./modules/hermes-agent/agent/langfuse_probe.py:42:        and os.getenv(""LANGFUSE_SECRET_KEY"", """").strip()
./modules/hermes-agent/agent/langfuse_probe.py:236:    secret_key = os.getenv(""LANGFUSE_SECRET_KEY"", """").strip()
./modules/hermes-agent/tests/agent/test_langfuse_probe.py:14:        ""LANGFUSE_S",,MATCH,,
c-0592,docs/architecture/langfuse-donna-confidence-gate.md,280,owned,concrete,path,Paperclip/Hermes bootstrap script is at stack/prototype-local/scripts/bootstrap_paperclip_hermes_company.py,stack/prototype-local/scripts/bootstrap_paperclip_hermes_company.py,,path exists: stack/prototype-local/scripts/bootstrap_paperclip_hermes_company.py,,MATCH,,
c-0593,docs/architecture/langfuse-donna-confidence-gate.md,281,owned,concrete,cli_flag,Bootstrap script accepts --topology one-agent,--topology one-agent,,,,UNVERIFIABLE,,
c-0594,docs/architecture/langfuse-donna-confidence-gate.md,282,owned,concrete,cli_flag,Bootstrap script accepts --topology manager-worker,--topology manager-worker,,,,UNVERIFIABLE,,
c-0595,docs/architecture/langfuse-donna-confidence-gate.md,281,owned,concrete,cli_flag,Bootstrap script accepts --always-create-issue,--always-create-issue,,,,UNVERIFIABLE,,
c-0596,docs/architecture/langfuse-donna-confidence-gate.md,287,owned,concrete,env_var,LANGFUSE_CAPTURE_CONTENT environment variable enables raw content capture,LANGFUSE_CAPTURE_CONTENT,,"./modules/hermes-agent/agent/langfuse_probe.py:55:    value = os.getenv(""LANGFUSE_CAPTURE_CONTENT"", """").strip().lower()
./modules/hermes-agent/tests/agent/test_langfuse_probe.py:17:        ""LANGFUSE_CAPTURE_CONTENT"",
./modules/hermes-agent/tests/agent/test_langfuse_probe.py:125:    monkeypatch.seten",,MATCH,,
c-0597,docs/architecture/langfuse-donna-confidence-gate.md,288,owned,concrete,env_var,LANGFUSE_CONTENT_MAX_CHARS environment variable bounds capture size,LANGFUSE_CONTENT_MAX_CHARS,,"./modules/hermes-agent/agent/langfuse_probe.py:60:    raw = os.getenv(""LANGFUSE_CONTENT_MAX_CHARS"", """").strip()
./modules/hermes-agent/tests/agent/test_langfuse_probe.py:18:        ""LANGFUSE_CONTENT_MAX_CHARS"",
./modules/hermes-agent/tests/agent/test_langfuse_probe.py:188:    monkeypatch.setenv(""LAN",,MATCH,,
c-0598,docs/architecture/langfuse-donna-confidence-gate.md,289,owned,concrete,env_var,LANGFUSE_FAKE_SECRET_CANARY environment variable used for canary leak checks,LANGFUSE_FAKE_SECRET_CANARY,,"./docs/audits/2026-05-01-three-way/claims.curated.yaml:7481:  claim_text: LANGFUSE_FAKE_SECRET_CANARY environment variable used for canary leak
./docs/audits/2026-05-01-three-way/claims.curated.yaml:7483:  expected_value: LANGFUSE_FAKE_SECRET_CANARY
./.audit-local/claims.draft.yaml:7481:  claim_text",,MATCH,,
c-0599,docs/architecture/langfuse-donna-confidence-gate.md,320,owned,behavioral,identity_chain,On the direct path PAPERCLIP_RUN_ID equals HERMES_RUN_ID equals LANGFUSE_TRACE_ID,PAPERCLIP_RUN_ID == HERMES_RUN_ID == LANGFUSE_TRACE_ID,,,,UNVERIFIABLE,,
c-0600,docs/architecture/langfuse-donna-confidence-gate.md,321,owned,behavioral,failure_isolation,Langfuse ingestion failures do not fail Paperclip or Hermes runs,Langfuse outages non-blocking,,,,UNVERIFIABLE,,
c-0601,docs/architecture/langfuse-donna-confidence-gate.md,410,owned,concrete,linear_team,Linear team for the gate is 121,121,"- Langfuse remains best-effort and non-blocking
- source-of-truth boundaries remain as documented

If any block criterion triggers, do not merge PR #5. Either push a focused fix
to the same branch and rerun the affected gates, or record the blocker in",,,UNVERIFIABLE,,
c-0602,docs/architecture/langfuse-donna-confidence-gate.md,411,owned,concrete,linear_url,Linear project URL is https://linear.app/1215-labs/project/langfuse-direct-path-confidence-gate-28e08a64a725,https://linear.app/1215-labs/project/langfuse-direct-path-confidence-gate-28e08a64a725,"- source-of-truth boundaries remain as documented

If any block criterion triggers, do not merge PR #5. Either push a focused fix
to the same branch and rerun the affected gates, or record the blocker in
Linear and leave the PR unmerged.",,,UNVERIFIABLE,,
c-0603,docs/architecture/langfuse-donna-confidence-gate.md,419,owned,concrete,linear_issue,Parent Linear issue is 121-26,121-26,"Create one Linear project and one parent issue with child issues.

Project:

- Name: `Langfuse Direct-Path Confidence Gate`",,,UNVERIFIABLE,,
c-0604,docs/architecture/langfuse-donna-confidence-gate.md,432,owned,concrete,linear_issue,"Child Linear issue 121-27 covers Donna VPS workspace prep (gates 0,1)",121-27,"
- Title: `Run PR #5 Langfuse direct-path confidence gate`
- Linear issue: `121-26`
  <https://linear.app/1215-labs/issue/121-26/run-pr-5-langfuse-direct-path-confidence-gate>
- State: `Todo` until Donna starts, then `In Progress`, then `Done` only after",,,UNVERIFIABLE,,
c-0605,docs/architecture/langfuse-donna-confidence-gate.md,436,owned,concrete,linear_issue,"Child Linear issue 121-28 covers Hermes Langfuse targeted and broad suites (gates 2,3)",121-28,"- State: `Todo` until Donna starts, then `In Progress`, then `Done` only after
  evidence is posted
- Links:
  - PR #5
  - this document",,,UNVERIFIABLE,,
c-0606,docs/architecture/langfuse-donna-confidence-gate.md,440,owned,concrete,linear_issue,Child Linear issue 121-29 covers Paperclip workspace and hermes_local adapter checks (gate 4),121-29,"  - this document
  - Langfuse Traceability
  - Paperclip `hermes_local` Contract

Child issues:",,,UNVERIFIABLE,,
c-0607,docs/architecture/langfuse-donna-confidence-gate.md,445,owned,concrete,linear_issue,Child Linear issue 121-30 covers Donna VPS service verification for live smoke (gate 5),121-30,"
1. `Prepare Donna VPS workspace for PR #5 confidence gate`
   - Linear issue: `121-27`
   - Gates: 0, 1
   - Acceptance: correct branch/SHA, clean diff, no secrets/runtime state",,,UNVERIFIABLE,,
c-0608,docs/architecture/langfuse-donna-confidence-gate.md,449,owned,concrete,linear_issue,Child Linear issue 121-31 covers live hermes_local Langfuse smoke tests (gate 6),121-31,"   - Acceptance: correct branch/SHA, clean diff, no secrets/runtime state
2. `Run Hermes Langfuse targeted and broad suites`
   - Linear issue: `121-28`
   - Gates: 2, 3
   - Acceptance: targeted probe passes, broad Hermes result recorded",,,UNVERIFIABLE,,
c-0609,docs/architecture/langfuse-donna-confidence-gate.md,453,owned,concrete,linear_issue,Child Linear issue 121-32 covers publishing the PR #5 merge recommendation (gate 7),121-32,"   - Acceptance: targeted probe passes, broad Hermes result recorded
3. `Run Paperclip workspace and hermes_local adapter checks`
   - Linear issue: `121-29`
   - Gate: 4
   - Acceptance: typecheck/build/tests/e2e results recorded, adapter/plugin",,,UNVERIFIABLE,,
c-0610,docs/architecture/operator-init-flow.md,13,owned,concrete,path,Related document donna-vps-service-map.md exists in the same docs directory,donna-vps-service-map.md,,path missing: donna-vps-service-map.md,,MATCH,,
c-0611,docs/architecture/operator-init-flow.md,14,owned,concrete,path,Related document reference-node-target.md exists in the same docs directory,reference-node-target.md,,path missing: reference-node-target.md,,MATCH,,
c-0612,docs/architecture/operator-init-flow.md,15,owned,concrete,path,Related document hermes-bootstrap.md exists in the same docs directory,hermes-bootstrap.md,,path missing: hermes-bootstrap.md,,MATCH,,
c-0613,docs/architecture/operator-init-flow.md,48,owned,behavioral,dependency,n8n-mcp depends on an n8n API key normally created by the operator inside the n8n UI,n8n-mcp requires N8N_API_KEY sourced from n8n UI,,,,UNVERIFIABLE,,
c-0614,docs/architecture/operator-init-flow.md,72,owned,concrete,env_var,n8n .env should contain N8N_ENCRYPTION_KEY,N8N_ENCRYPTION_KEY,,"./modules/local-ai-packaged/docker-compose.yml:28:    - N8N_ENCRYPTION_KEY
./modules/n8n-mcp/deploy/quick-deploy-n8n.sh:82:        sed -i '' ""s/N8N_ENCRYPTION_KEY=/N8N_ENCRYPTION_KEY=$ENCRYPTION_KEY/"" ""$ENV_FILE""
./modules/n8n-mcp/deploy/quick-deploy-n8n.sh:84:        sed -i ""s/N8N_ENCRYPTION_KEY=/N",,MATCH,,
c-0615,docs/architecture/operator-init-flow.md,73,owned,concrete,env_var,n8n .env should contain N8N_USER_MANAGEMENT_JWT_SECRET,N8N_USER_MANAGEMENT_JWT_SECRET,,"./modules/local-ai-packaged/docker-compose.yml:29:    - N8N_USER_MANAGEMENT_JWT_SECRET
./stack/prototype-local/scripts/init_env.py:38:    ""N8N_USER_MANAGEMENT_JWT_SECRET"": lambda: token_b64(),
./stack/prototype-local/docker-compose.substrate.yml:370:      N8N_USER_MANAGEMENT_JWT_SECRET: ${N8N_USER_M",,MATCH,,
c-0616,docs/architecture/operator-init-flow.md,74,owned,concrete,env_var,n8n .env should contain N8N_MCP_AUTH_TOKEN,N8N_MCP_AUTH_TOKEN,,"./stack/prototype-local/scripts/init_env.py:39:    ""N8N_MCP_AUTH_TOKEN"": lambda: token_b64(),
./stack/prototype-local/scripts/bootstrap_n8n.py:604:    auth_token = env[""N8N_MCP_AUTH_TOKEN""].strip()
./stack/prototype-local/scripts/bootstrap_n8n.py:606:        raise SystemExit(""N8N_MCP_AUTH_TOKEN must",,MATCH,,
c-0617,docs/architecture/operator-init-flow.md,75,owned,concrete,env_var,n8n .env should contain a blank N8N_API_KEY until the operator generates one,N8N_API_KEY,,"./modules/n8n-mcp/deploy/quick-deploy-n8n.sh:99:    print_warn ""  - N8N_API_KEY (get from n8n UI after first start)""
./modules/n8n-mcp/deploy/quick-deploy-n8n.sh:147:    print_warn ""4. Update N8N_API_KEY in .env file""
./modules/n8n-mcp/docker-compose.yml:35:      # N8N_API_KEY: ${N8N_API_KEY}
./modu",,MATCH,,
c-0618,docs/architecture/operator-init-flow.md,100,owned,concrete,env_var,Open WebUI .env should contain a blank OPEN_WEBUI_API_KEY unless the operator creates one,OPEN_WEBUI_API_KEY,,"./stack/prototype-local/scripts/init_env.py:54:    ""OPEN_WEBUI_API_KEY"",
./docs/audits/2026-05-01-three-way/claims.curated.yaml:7732:  claim_text: Open WebUI .env should contain a blank OPEN_WEBUI_API_KEY unless the
./docs/audits/2026-05-01-three-way/claims.curated.yaml:7734:  expected_value: OPEN_W",,MATCH,,
c-0619,docs/architecture/operator-init-flow.md,107,owned,behavioral,dependency,n8n-mcp depends on a real n8n API key,n8n-mcp requires N8N_API_KEY,,,,UNVERIFIABLE,,
